CustomerID,Churn,Country,State,Retired,HasPartner,HasDependents,Education,Gender,BaseCharges,DOC,TotalCharges,DOE,ElectronicBilling,ContractType,PaymentMethod,TypeOfService,ServiceDetails
Cust2832,No,India,Maharashtra,0,1,1,Graduation,Female,99,41030,6683.25,38993,No,One year,Bank transfer (automatic),OnlineSecurity,No internet service
Cust1733,Yes,India,Maharashtra,0,1,1,Highschool or below,Female,514,41030,10550.75,40283,Yes,Month-to-month,Electronic check,MultipleLines,No
Cust3079,No,India,Maharashtra,0,1,1,Highschool or below,Female,118.75,41030,8396.25,38753,No,Two year,Bank transfer (automatic),OnlineSecurity,No internet service
Cust5903,Yes,India,Maharashtra,1,1,2,Highschool or below,Male,401.5,41030,401.5,40883,Yes,Month-to-month,Electronic check,MultipleLines,Yes
Cust4382,No,India,Maharashtra,0,1,1,Masters,Female,98.75,41030,3789.75,39743,No,Two year,Mailed check,MultipleLines,No
Cust6344,No,India,Maharashtra,0,1,2,Masters,Male,496.75,41030,34722.5,38813,Yes,Two year,Credit card (automatic),StreamingMovies,No
Cust6418,Yes,India,Maharashtra,0,2,1,Graduation,Male,275,41030,15463.25,39293,Yes,Month-to-month,Credit card (automatic),DeviceProtection,No
Cust1863,No,India,Maharashtra,1,2,2,Graduation,Female,370.25,41030,3000.75,40673,Yes,Month-to-month,Bank transfer (automatic),DeviceProtection,Yes
Cust4888,No,India,Maharashtra,0,2,2,Highschool or below,Female,227.75,41030,422,40853,No,Month-to-month,Electronic check,StreamingTelevision,No
Cust5849,Yes,India,Maharashtra,0,1,2,Highschool or below,Male,251.75,41030,251.75,40883,Yes,Month-to-month,Electronic check,StreamingTelevision,Yes
Cust5818,No,India,Maharashtra,0,2,2,ProfessionalQalification,Male,94.5,41030,94.5,40883,No,Month-to-month,Mailed check,OnlineSecurity,No internet service
Cust3415,Yes,India,Maharashtra,1,2,2,Highschool or below,Female,472.25,41030,3714.75,40673,Yes,Month-to-month,Credit card (automatic),DeviceProtection,Yes
Cust6332,No,India,Maharashtra,0,1,2,Graduation,Female,545.5,41030,31968.25,39173,Yes,Two year,Credit card (automatic),DeviceProtection,No
Cust5932,No,India,Maharashtra,0,1,1,Highschool or below,Female,333.75,41030,23801.5,38753,No,Two year,Credit card (automatic),MultipleLines,Yes
Cust4973,No,India,Maharashtra,0,1,1,ProfessionalQalification,Male,271.75,41030,8235,39983,No,Month-to-month,Mailed check,InternetServiceCategory,DSL
Cust5060,No,India,Maharashtra,0,1,2,Masters,Male,426.5,41030,21489.75,39443,Yes,Month-to-month,Credit card (automatic),OnlineBackup,Yes
Cust4955,No,India,Maharashtra,0,1,2,Graduation,Female,230.5,41030,650.75,40823,Yes,Month-to-month,Mailed check,TechnicalSupport,No
Cust2540,Yes,India,Maharashtra,0,1,2,Masters,Male,473.5,41030,8439.75,40373,Yes,Month-to-month,Electronic check,HasPhoneService,1
Cust5787,No,India,Maharashtra,0,2,2,Highschool or below,Male,365.75,41030,13654.25,39743,Yes,Month-to-month,Credit card (automatic),InternetServiceCategory,Fiber optic
Cust3099,Yes,India,Maharashtra,0,1,2,Masters,Male,402.75,41030,402.75,40883,Yes,Month-to-month,Electronic check,StreamingMovies,No
Cust3025,No,India,Maharashtra,0,1,2,Graduation,Male,453.25,41030,29655,38963,Yes,Month-to-month,Electronic check,MultipleLines,Yes
Cust3030,Yes,India,Maharashtra,0,2,2,Highschool or below,Male,380,41030,5654.25,40463,Yes,Month-to-month,Mailed check,InternetServiceCategory,Fiber optic
Cust6077,No,India,Maharashtra,0,1,2,Masters,Male,565.75,41030,39766.25,38783,Yes,One year,Bank transfer (automatic),StreamingMovies,Yes
Cust4418,No,India,Maharashtra,1,1,2,Highschool or below,Female,475,41030,17956.25,39773,No,One year,Credit card (automatic),OnlineBackup,Yes
Cust1406,No,India,Maharashtra,1,2,2,Highschool or below,Female,270.5,41030,4445,40433,Yes,Month-to-month,Electronic check,InternetServiceCategory,DSL
Cust4648,Yes,India,Maharashtra,0,1,2,Graduation,Female,526.5,41030,2726,40733,Yes,Month-to-month,Electronic check,TechnicalSupport,No
Cust4772,No,India,Maharashtra,1,1,2,Graduation,Male,304.5,41030,2759.75,40673,No,Month-to-month,Bank transfer (automatic),MultipleLines,No
Cust1714,Yes,India,Maharashtra,0,1,2,ProfessionalQalification,Male,497.5,41030,29805.5,39143,Yes,One year,Bank transfer (automatic),TechnicalSupport,No
Cust2072,No,India,Maharashtra,0,1,2,Graduation,Male,401.25,41030,17195,39683,Yes,Month-to-month,Electronic check,OnlineBackup,Yes
Cust1655,Yes,India,Maharashtra,0,1,2,Highschool or below,Male,492.5,41030,5188.75,40613,Yes,Month-to-month,Electronic check,HasPhoneService,1
Cust4713,No,India,Maharashtra,0,1,1,Masters,Male,523.25,41030,36442,38783,Yes,One year,Bank transfer (automatic),DeviceProtection,Yes
Cust1508,Yes,India,Maharashtra,0,1,2,Highschool or below,Male,246.75,41030,17576.25,38783,No,Two year,Electronic check,OnlineSecurity,No
Cust6405,No,India,Maharashtra,0,2,2,Highschool or below,Male,438.5,41030,8629.75,40343,Yes,One year,Credit card (automatic),MultipleLines,No
Cust3792,Yes,India,Maharashtra,0,2,2,ProfessionalQalification,Male,473.5,41030,11810.5,40163,Yes,Month-to-month,Bank transfer (automatic),OnlineSecurity,No
Cust3808,No,India,Maharashtra,0,2,2,Graduation,Male,326.25,41030,1049.5,40823,Yes,Month-to-month,Mailed check,MultipleLines,Yes
Cust2320,No,India,Maharashtra,0,2,2,Graduation,Male,480.5,41030,18234,39803,Yes,Month-to-month,Credit card (automatic),OnlineSecurity,No
Cust5095,No,India,Maharashtra,0,1,1,ProfessionalQalification,Male,99.25,41030,99.25,40883,No,One year,Credit card (automatic),StreamingMovies,No internet service
Cust3800,Yes,India,Maharashtra,1,2,2,Masters,Female,428.5,41030,428.5,40883,Yes,Month-to-month,Electronic check,TechnicalSupport,No
Cust6262,No,India,Maharashtra,0,2,2,ProfessionalQalification,Female,575.25,41030,35667.25,39053,Yes,One year,Credit card (automatic),InternetServiceCategory,Fiber optic
Cust5940,No,India,Maharashtra,1,1,2,Graduation,Female,350.25,41030,1513,40763,No,Month-to-month,Electronic check,StreamingMovies,No
Cust5134,No,India,Maharashtra,1,2,2,Highschool or below,Female,454.75,41030,14489.75,39953,No,Month-to-month,Electronic check,HasPhoneService,1
Cust3481,No,India,Maharashtra,0,1,1,Masters,Male,451.25,41030,28145.75,38993,No,One year,Credit card (automatic),InternetServiceCategory,Fiber optic
Cust2643,Yes,India,Maharashtra,0,1,1,Highschool or below,Female,423.75,41030,1324.25,40823,Yes,Month-to-month,Bank transfer (automatic),InternetServiceCategory,Fiber optic
Cust4046,No,India,Maharashtra,0,2,1,Graduation,Female,387.75,41030,17355.5,39593,Yes,One year,Mailed check,TechnicalSupport,No
Cust4011,No,India,Maharashtra,0,1,2,ProfessionalQalification,Male,345,41030,12208.5,39863,Yes,One year,Electronic check,TechnicalSupport,Yes
Cust5159,No,India,Maharashtra,0,2,2,Graduation,Female,370,41030,19388.25,39353,No,One year,Credit card (automatic),InternetServiceCategory,DSL
Cust3505,No,India,Maharashtra,0,2,2,ProfessionalQalification,Female,278.5,41030,3975.75,40493,No,One year,Mailed check,OnlineSecurity,Yes
Cust2650,No,India,Maharashtra,0,1,2,Graduation,Male,95.25,41030,3187.75,40013,No,Two year,Mailed check,StreamingMovies,No internet service
Cust4854,Yes,India,Maharashtra,1,2,2,Graduation,Male,313.5,41030,13957.5,39563,No,One year,Credit card (automatic),OnlineBackup,No
Cust1759,No,India,Maharashtra,0,1,2,ProfessionalQalification,Female,427,41030,29347,38843,Yes,Month-to-month,Bank transfer (automatic),OnlineBackup,Yes
Cust1857,No,India,Maharashtra,0,1,1,Highschool or below,Male,125.5,41030,8954,38753,Yes,Two year,Credit card (automatic),StreamingMovies,No internet service
Cust1585,No,India,Maharashtra,1,1,2,Highschool or below,Male,549.75,41030,38171.25,38843,Yes,Two year,Electronic check,OnlineBackup,Yes
Cust5724,No,India,Maharashtra,1,2,2,ProfessionalQalification,Male,421.75,41030,8726,40313,Yes,Month-to-month,Electronic check,InternetServiceCategory,Fiber optic
Cust5859,Yes,India,Maharashtra,0,2,2,Highschool or below,Male,98.75,41030,98.75,40883,No,Month-to-month,Mailed check,TechnicalSupport,No internet service
Cust4565,No,India,Maharashtra,0,1,1,Masters,Female,100.25,41030,2030.25,40313,No,Month-to-month,Mailed check,DeviceProtection,No internet service
Cust2281,No,India,Maharashtra,0,2,2,ProfessionalQalification,Male,220,41030,220,40883,No,Month-to-month,Electronic check,TechnicalSupport,No
Cust3745,No,India,Maharashtra,0,1,1,ProfessionalQalification,Female,227.5,41030,1426,40733,No,Month-to-month,Mailed check,DeviceProtection,No
Cust3677,No,India,Maharashtra,0,2,2,Highschool or below,Female,101.25,41030,645.75,40703,No,One year,Mailed check,TechnicalSupport,No internet service
Cust3456,No,India,Maharashtra,0,2,2,Highschool or below,Female,122.5,41030,1350.75,40613,Yes,Month-to-month,Mailed check,StreamingTelevision,No internet service
Cust3595,No,India,Maharashtra,0,1,2,Masters,Male,254.75,41030,17608.5,38903,Yes,Two year,Bank transfer (automatic),HasPhoneService,0
Cust5369,No,India,Maharashtra,0,1,2,Masters,Male,276.75,41030,13169.75,39443,Yes,One year,Electronic check,HasPhoneService,1
Cust1628,No,India,Maharashtra,0,2,2,Graduation,Male,210,41030,5536,39353,No,Two year,Bank transfer (automatic),StreamingMovies,No internet service
Cust2080,No,India,Maharashtra,0,2,2,0,Female,239.25,41030,9432,39743,Yes,One year,Electronic check,StreamingMovies,No
Cust2316,No,India,Maharashtra,1,1,2,ProfessionalQalification,Male,442.75,41030,31532.5,38813,Yes,Two year,Credit card (automatic),OnlineBackup,Yes
Cust5465,Yes,India,Maharashtra,1,1,2,Highschool or below,Male,420.5,41030,15108,39833,Yes,Month-to-month,Electronic check,MultipleLines,Yes
Cust4815,No,India,Maharashtra,0,2,2,Highschool or below,Female,304.5,41030,10169.25,39923,Yes,Month-to-month,Mailed check,StreamingMovies,No
Cust4465,Yes,India,Maharashtra,0,1,1,Highschool or below,Female,454,41030,11809,40133,Yes,Month-to-month,Electronic check,StreamingMovies,Yes
Cust2877,No,India,Maharashtra,0,1,1,Graduation,Female,463.25,41030,33665,38753,No,Two year,Bank transfer (automatic),TechnicalSupport,Yes
Cust1243,No,India,Maharashtra,0,2,2,Graduation,Male,100,41030,993.5,40613,No,Month-to-month,Credit card (automatic),OnlineBackup,No internet service
Cust5264,No,India,Maharashtra,1,1,2,Graduation,Female,520.75,41030,22478.25,39593,No,Month-to-month,Electronic check,HasPhoneService,1
Cust3841,No,India,Maharashtra,0,1,1,Graduation,Female,403.75,41030,20584.5,39383,Yes,Month-to-month,Electronic check,HasPhoneService,1
Cust1303,No,India,Maharashtra,0,2,2,ProfessionalQalification,Male,515.25,41030,26824,39353,Yes,Month-to-month,Electronic check,TechnicalSupport,No
Cust6254,No,India,Maharashtra,0,1,2,Highschool or below,Male,251,41030,3344.25,40493,No,Month-to-month,Credit card (automatic),OnlineSecurity,No
Cust6430,Yes,India,Maharashtra,1,1,1,Graduation,Male,525.5,41030,37740.5,38783,Yes,Month-to-month,Credit card (automatic),TechnicalSupport,No
Cust1277,Yes,India,Maharashtra,0,1,2,Highschool or below,Male,497,41030,8714.75,40373,Yes,Month-to-month,Electronic check,StreamingMovies,Yes
Cust2974,No,India,Maharashtra,1,2,2,Highschool or below,Female,525,41030,10036.25,40343,Yes,Month-to-month,Mailed check,StreamingTelevision,Yes
Cust4306,No,India,Maharashtra,0,1,1,Masters,Male,394.75,41030,10171.25,40133,No,One year,Bank transfer (automatic),StreamingTelevision,No
Cust5157,No,India,Maharashtra,0,2,2,Highschool or below,Female,349.25,41030,999.25,40823,Yes,Month-to-month,Electronic check,DeviceProtection,No
Cust5986,Yes,India,Maharashtra,1,1,2,Other,Male,526.5,41030,36498.25,38873,Yes,Month-to-month,Electronic check,TechnicalSupport,No
Cust3944,No,India,Maharashtra,0,1,2,Masters,Male,300.75,41030,18766,39053,Yes,Two year,Credit card (automatic),StreamingTelevision,No
Cust4548,No,India,Maharashtra,0,2,2,Graduation,Male,307.75,41030,5466,40343,Yes,Month-to-month,Credit card (automatic),OnlineBackup,No
Cust2731,No,India,Maharashtra,1,2,2,Masters,Male,273,41030,9018.5,39923,Yes,Month-to-month,Electronic check,TechnicalSupport,Yes
Cust5183,No,India,Maharashtra,0,2,2,Graduation,Female,525.5,41030,18174,39893,Yes,Month-to-month,Electronic check,OnlineSecurity,No
Cust6483,No,India,Maharashtra,1,1,2,Masters,Female,128.5,41030,9687,38753,Yes,Two year,Credit card (automatic),InternetServiceCategory,No
Cust2556,No,India,Maharashtra,0,1,1,Graduation,Female,412.5,41030,26075.5,38963,Yes,Two year,Bank transfer (automatic),OnlineBackup,Yes
Cust5463,No,India,Maharashtra,0,1,2,ProfessionalQalification,Male,332,41030,19791,39143,No,One year,Credit card (automatic),StreamingTelevision,Yes
Cust3178,No,India,Maharashtra,0,2,2,Highschool or below,Female,472,41030,13190.5,40013,Yes,One year,Bank transfer (automatic),DeviceProtection,No
Cust1617,Yes,India,Maharashtra,1,2,2,ProfessionalQalification,Male,501.5,41030,4161.75,40673,No,Month-to-month,Credit card (automatic),TechnicalSupport,Yes
Cust5189,Yes,India,Maharashtra,0,2,2,Highschool or below,Female,230,41030,968,40793,Yes,Month-to-month,Mailed check,TechnicalSupport,No
Cust1659,No,India,Maharashtra,1,1,2,Masters,Male,446,41030,20201,39593,Yes,Month-to-month,Electronic check,MultipleLines,Yes
Cust4457,Yes,India,Maharashtra,0,2,2,Highschool or below,Male,101.25,41030,101.25,40883,No,Month-to-month,Mailed check,StreamingMovies,No internet service
Cust5541,No,India,Maharashtra,0,1,2,Masters,Female,100.5,41030,215.75,40853,No,Month-to-month,Bank transfer (automatic),HasPhoneService,1
Cust1763,No,India,Maharashtra,0,1,2,Highschool or below,Male,520.75,41030,36826.5,38783,Yes,Two year,Credit card (automatic),StreamingTelevision,Yes
Cust4710,Yes,India,Maharashtra,0,1,1,Highschool or below,Female,399.5,41030,16631,39683,No,Month-to-month,Credit card (automatic),StreamingTelevision,No
Cust5658,Yes,India,Maharashtra,0,2,2,Highschool or below,Female,249.25,41030,1827.75,40673,Yes,Month-to-month,Electronic check,StreamingTelevision,No
Cust5033,No,India,Maharashtra,0,1,2,Masters,Female,521.5,41030,33068.25,39053,Yes,One year,Electronic check,HasPhoneService,1
Cust1771,No,India,Maharashtra,1,1,2,Highschool or below,Male,542.5,41030,34959.5,39023,No,Two year,Credit card (automatic),HasPhoneService,1
Cust4637,No,India,Maharashtra,0,1,1,ProfessionalQalification,Female,368.5,41030,24429.25,38843,No,One year,Credit card (automatic),HasPhoneService,1
Cust4370,No,India,Maharashtra,0,2,2,Highschool or below,Male,125,41030,1581,40553,No,Month-to-month,Electronic check,DeviceProtection,No internet service
Cust2801,No,India,Maharashtra,0,1,1,Masters,Female,103,41030,1169.5,40583,No,One year,Mailed check,OnlineSecurity,No internet service
Cust4299,No,India,Maharashtra,0,1,1,ProfessionalQalification,Male,102.5,41030,1277.5,40553,No,Month-to-month,Mailed check,HasPhoneService,1
Cust3725,No,India,Maharashtra,0,1,1,Highschool or below,Male,96.75,41030,4336.5,39653,No,Two year,Mailed check,InternetServiceCategory,No
Cust1693,No,India,Maharashtra,0,1,1,Masters,Female,428,41030,9342,40223,No,Month-to-month,Electronic check,TechnicalSupport,No
Cust2359,No,India,Maharashtra,0,1,1,Graduation,Female,99,41030,983.75,40613,Yes,Month-to-month,Bank transfer (automatic),StreamingMovies,No internet service
Cust5776,Yes,India,Maharashtra,1,2,2,Highschool or below,Male,347.5,41030,347.5,40883,Yes,Month-to-month,Bank transfer (automatic),StreamingMovies,No
Cust2647,No,India,Maharashtra,0,1,1,ProfessionalQalification,Female,269.25,41030,16999.25,38993,Yes,One year,Bank transfer (automatic),HasPhoneService,1
Cust1844,No,India,Maharashtra,0,2,1,Masters,Male,479.75,41030,25184.5,39323,No,One year,Electronic check,HasPhoneService,1
Cust1449,No,India,Maharashtra,0,1,1,Masters,Male,247.75,41030,2378.5,40613,No,One year,Mailed check,TechnicalSupport,No
Cust2482,No,India,Maharashtra,1,1,1,Highschool or below,Male,428.75,41030,28442.25,38963,Yes,Month-to-month,Electronic check,MultipleLines,Yes
Cust2830,No,India,Maharashtra,0,1,2,Graduation,Female,491,41030,35079.5,38753,Yes,Two year,Bank transfer (automatic),InternetServiceCategory,Fiber optic
Cust1354,Yes,India,Maharashtra,0,2,2,Highschool or below,Female,229,41030,229,40883,No,Month-to-month,Electronic check,OnlineBackup,No
Cust2342,No,India,Maharashtra,0,1,1,Graduation,Female,96,41030,7007,38813,Yes,Two year,Mailed check,DeviceProtection,No internet service
Cust1351,No,India,Maharashtra,0,2,1,Graduation,Female,299,41030,4124.25,40493,Yes,Month-to-month,Credit card (automatic),InternetServiceCategory,DSL
Cust6163,No,India,Maharashtra,0,1,2,Graduation,Male,512.25,41030,33270.5,38993,Yes,One year,Credit card (automatic),DeviceProtection,Yes
Cust2849,No,India,Maharashtra,0,2,2,ProfessionalQalification,Female,124,41030,3076.75,40223,No,One year,Credit card (automatic),HasPhoneService,1
Cust6135,No,India,Maharashtra,0,2,2,ProfessionalQalification,Male,297.75,41030,5723,40343,No,Month-to-month,Electronic check,MultipleLines,Yes
Cust5103,No,India,Maharashtra,0,2,2,Highschool or below,Female,520,41030,35142.5,38843,No,Two year,Electronic check,MultipleLines,Yes
Cust4825,Yes,India,Maharashtra,0,2,2,Highschool or below,Female,352.5,41030,352.5,40883,No,Month-to-month,Electronic check,StreamingMovies,No
Cust5591,Yes,India,Maharashtra,0,2,2,Highschool or below,Male,96.5,41030,141.5,40853,No,One year,Credit card (automatic),DeviceProtection,No internet service
Cust4366,No,India,Maharashtra,1,1,2,Graduation,Male,424.5,41030,28928.25,38843,Yes,Month-to-month,Credit card (automatic),TechnicalSupport,No
Cust4177,No,India,Maharashtra,0,1,2,Masters,Male,99.5,41030,6817.25,38843,No,Two year,Mailed check,OnlineBackup,No internet service
Cust5929,No,India,Maharashtra,0,1,1,Masters,Female,502.5,41030,35153.25,38783,No,Two year,Bank transfer (automatic),TechnicalSupport,No
Cust4743,No,India,Maharashtra,0,1,1,Masters,Male,96,41030,4518.5,39563,No,Two year,Electronic check,StreamingTelevision,No internet service
Cust2139,No,India,Maharashtra,0,2,2,Graduation,Female,432.25,41030,25876.5,39083,No,Two year,Credit card (automatic),OnlineBackup,No
Cust6142,No,India,Maharashtra,0,1,1,Masters,Female,93.5,41030,1918.25,40163,Yes,Two year,Mailed check,HasPhoneService,1
Cust6328,No,India,Maharashtra,0,1,1,Graduation,Female,307,41030,20299.25,38843,No,Two year,Credit card (automatic),StreamingTelevision,No
Cust4441,No,India,Maharashtra,1,2,2,Masters,Male,580.5,41030,39199.25,38903,Yes,Two year,Credit card (automatic),DeviceProtection,Yes
Cust3731,Yes,India,Maharashtra,0,1,1,Graduation,Female,96.25,41030,901.5,40583,Yes,Month-to-month,Mailed check,OnlineBackup,No internet service
Cust3412,Yes,India,Maharashtra,1,2,2,ProfessionalQalification,Female,456.5,41030,5472.5,40553,Yes,Month-to-month,Electronic check,MultipleLines,Yes
Cust4975,No,India,Maharashtra,0,2,1,ProfessionalQalification,Male,203.25,41030,4737,40223,No,One year,Bank transfer (automatic),OnlineSecurity,Yes
Cust5843,No,India,Maharashtra,0,2,2,Masters,Female,100.75,41030,1190.75,40643,No,Month-to-month,Bank transfer (automatic),OnlineBackup,No internet service
